Work Type	Volunteering Opportunity: Ref	No. of Volunteers Required	Organisation: Organisation Name	Client Group	Title	Full Description	Organisation: Aims And Objectives	Experience Required	Minimum Age	Monday Morning	Monday Afternoon	Monday Evening	Tuesday Morning	Tuesday Afternoon	Tuesday Evening	Wednesday Morning	Wednesday Afternoon	Wednesday Evening	Thursday Morning	Thursday Afternoon	Thursday Evening	Friday Morning	Friday Afternoon	Friday Evening	Saturday Morning	Saturday Afternoon	Saturday Evening	Sunday Morning	Sunday Afternoon	Sunday Evening	Travel Expenses	Travel Details	Organisation Contact	Organisation: Phone	Organisation: Email
Befriending / Mentoring	VO57227	0	Inclusion Group	Learning Disabilities	Kaleidoscope Group Facilitator	"This opportunity is for our KALEIDOSCOPE GROUP where people with additional support needs aged 18+ meet weekly to participate in pre-arranged social activities that help them improve their confidence and social skills through engaging in group and individual activities in a safe environment. Along with a team leader the facilitator will demonstrate their own willingness to be involved in activities, encouraging group members to participate, engage socially, demonstrate appropriate behavior and promote an inclusive culture. The facilitator will also have the opportunity to assist the team leader in planning and preparing activities, engaging with participants, providing refreshments and preparing feedback at the conclusion of the session. There may be some petty cash-handling involved."	"The Inclusion Group aims to promote the inclusion of children, young people and adults with additional support needs in mainstream education & leisure, in doing so enabling them to access the same opportunities as their peers, regardless of needs or abilities."	The volunteer should be able to communicate and engage with others in a group environment and be able to help others with additional support needs to meet new people and to try new things so they can increase their social and physical skills and have fun.	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Reasonable travel expenses will be reimbursed at public transport rates	"At the premises of the Inclusion Group, 41 North Lindsay Street, Dundee, DD1 1PW. This is within Dundee city centre and is within easy reach of bus and rail routes and has parking facilities nearby. Reasonable travel costs will be reimbursed at public transport rates."	Sam Senkel	01382 322677	inclusiongroup@btconnect.com
Befriending / Mentoring	VO57229	3	Inclusion Group	Learning Disabilities	Tea Group Facilitator	"This opportunity is for our TEA GROUP where people with additional support needs meet weekly to participate in a sociable meal time. This helps the participants improve their confidence and social skills through engaging in group activities in a safe environment. Along with a team leader the facilitator will demonstrate their own willingness to be involved in activities, encouraging group members to participate, engage socially, demonstrate appropriate behavior and promote an inclusive culture. The facilitator will also have the opportunity to assist the team leader in planning and preparing activities, engaging with participants, providing refreshments and preparing feedback at the conclusion of the session. There may be some petty cash-handling involved."	"The Inclusion Group aims to promote the inclusion of children, young people and adults with additional support needs in mainstream education & leisure, in doing so enabling them to access the same opportunities as their peers, regardless of needs or abilities."	The volunteer should be able to communicate and engage with others in a group environment and be able to help others with additional support needs to meet new people and to try new things so they can increase their social and physical skills and have fun.	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Reasonable travel expenses will be reimbursed at public transport rates.	"At the premises of the Inclusion Group, 41 North Lindsay Street, Dundee, DD1 1PW. This is within Dundee city centre and is within easy reach of road, rail and bus routes and has parking facilities nearby. Reasonable travel costs will be reimbursed at public transport rates."	Sam Senkel	01382 322677	inclusiongroup@btconnect.com
Befriending / Mentoring	VO58001	4	"Chest, Heart & Stroke Scotland (Dundee)"	Physical Disability	Communication Partner	"Inreach volunteers: work with people who have had a stroke and are still in the Royal Victoria Hospital. The volunteer would generally go to the hospital for 2 hours per week and meet with the speech and language therapists who would introduce the volunteer to the patient and suggest activities ie. Reading a newspaper, talking about family etc. Outreach volunteers: work with members when they go back home. Members may find that they become socially isolated after a stroke as they might not be able to participate in their usual activities and have lost their confidence as their speech is affected. The volunteer would usually meet the member for about 1 hour per week to provide them with the opportunity to practice their speech. The member might want general conversation or want to work on speech exercises which would be provided by the Coordinator. Communication Partners at the groups: help the Coordinator with group activities and provide the members with support if they find it difficult to participate."	"Chest, Heart & Stroke Scotland improves the quality of life for people in Scotland affected by Chest, Heart & Stroke Scotland, through medical research, influencing public policy, advice and information and support in the community"	Communication partners should be empathetic and have very good listening skills. Our volunteers receive training so they need to be open to learning new skills. They also need to be reliable.	18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	Fares for public transport will be paid if receipts provided and mileage is paid at .45p per mile		Darlene Drummond	01382 775 854	darlene.drummond@chss.org.uk
Befriending / Mentoring	VO58165	20	Royal Voluntary Service (Dundee)	Elderly	Home From Hospital Support	"You will be providing one to one short-term practical support for up to 6 weeks after a hospital stay, which enables the person to return home with confidence when no other support is available from family and friends. You will offering friendly and confidential support and companionship for older people returning home from hospital. You will also provide low level practical help such as prescription collection, assisted shopping, petcare, help in the home etc and provide transport or help in accessing transport. You will check on the older person?s welfare upon return from hospital. This will include providing assistance on the day of their discharge and settling them in at home. Circumstances may allow for a prior hospital visit to the person and more planned preparation for the return home. Finally, you will help the older person access other services if required."	"Royal Voluntary Service helps thousands of older people to live the life they want. We provide practical services in homes, in hospitals and in communities all across the UK so people can be independent and active. Much of our work is supporting older people. We provide practical solutions to everyday problems of loneliness and isolation."	"Friendly personality, good communication and listening skills and confidentiality."	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Mileage expenses for use of private transport at the current rate of 45p per mile, cost of any public transport and any reasonable out of pocket expenses will be reimbursed. Buses 5, X5, 14, 17, 16, 16A, 16B and 77."	This post will require the use of personal transport or public transport within Dundee. We would make every attempt to match a volunteer with a service user in the same area.	Jan Bell	01382 561343	dundeehfh@royalvoluntaryservice.org.uk
Befriending / Mentoring	VO58319	5	LINK East Fife Mental Health Befriending Project	Mental Health	Befriender	"If you can spare a couple of hours per fortnight minimum and are able to volunteer for a year or more helping adults who have become isolated through mental health problems we would like to hear from you. You will take your befriendee out to leisure and community activities and support them to do things they may be unable to do alone. Examples have included walks, squash, a knitting group, trips to a safari park, visiting museums, taking a class in IT skills, attending support groups, golfing, and just going for coffee and a chat. Initial and on-going training is given and other benefits include out of pocket expenses, regular support and supervision meetings, group events, Saltire or LINK Awards, reference after 6 months."	"The aims of the group are to relieve the poverty, suffering and distress, advance the education of and promote the welfare of the inhabitants of East Fife area who have or have had mental health problems and are identified as being socially and rurally isolated by the provision of a befriending service to encourage them to participate more fully in the life of the community."	"Honest, reliable, a good listener. Experience of mental health issues desirable but NOT essential."	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Expenses of up to £65 per month paid for transport to and from befriending meetings and training, cost of any activities and light refreshments while out with the befriendee. Mileage is paid at £0.45 per mile."	We will try to match you with someone close to you. We have people referred from us as close as Tayport and you can make use of having more facilities in Dundee by meeting there if your befriendee is able to.	Senga Smith	01382 903215	senga.smith@hotmail.co.uk
Befriending / Mentoring	VO58626	0	Action For Children (Dundee)	Young People	Befriender/Mentor	The service provides independent living skills to young people who are homeless or who have additional needs. Volunteers are matched as befrienders/ mentors with interested young people to further assist with the development of social skills and encourage the young people to become involved in sustainable leisure activities of their choice. The volunteers may attend an appointment or undertake an activity with the young person or have an evening in the young person?s flat cooking a curry or baking a cake. Volunteers have also assisted during outdoor activities and on outings and day trips or have supported young people to watch a football match or go to the gym.	"Action for Children has grown substantially since the early 1990's, with double the number of projects and a consequent increase of staff. Action for Children's strategic plan 2003/08 aims to further our growth and development to become ""the UK's acknowledged voluntary service leader in the provision of high quality children's services"". The plan focuses on both the work we do and the future shape of the organisation to safeguard our future in the longer term."	Previous voluntary experience is desired but not essential as training is required. It is essential that the volunteer wants to support young people	16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		Both sites are on bus routes with buses coming frequently. Both are walking distance from the city centre.	Regan Martin	01382 455709	fiona.erickson@actionforchildren.org.uk
Befriending / Mentoring	VO59090	0	NHS Tayside - Dept. of Spiritual Care	Religion / faith	Listener	"?Helping people (re)discover hope and inner strength in times of illness, change and loss? Can you be a good listener? Can you help someone explore what they are going through? Listening to people?s concerns can help them feel less isolated and anxious while helping them feel more hopeful and valued. Volunteers can play a vital role supporting the work of the Department of Spiritual Care in their work often being the initial point of contact. Volunteering opportunities available in ? Bereavement ? Community ? Hospital Members of the Department provide ongoing support."	"NHS Tayside Department of Spiritual Care is responsible for the spiritual needs of all patients, carers and staff in its area, people of faith or of no declared faith, understanding that all people may have spiritual needs when facing ill health."	"People need to be good listeners, work in a confidential way, be open and non-judgemental and have some experience of life to provide adequate support."	18	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	Travel expenses are available		Lynn Downie	01382 423110	lynne.downie@nhs.net
Befriending / Mentoring	VO59187	1	Bield Housing & Care (Dundee)	Elderly	Befriender for a Male	"Supporting a male service user who would like to get out and about - due to mobility issues, this role requires a volunteer with a car. The service user enjoys socialising and would like to for car trips along with having a bar lunch. This opportunity would allow him to get out of his flat. The role offers the chance to gain personal satisfaction and enjoyment, by assisting another to achieve goals and give the opportunity to get out of the home environment. Volunteers are required to give at least 6 months commitment and volunteer either weekly or fortnightly. The role is one to one - ability to engage well is essential as much of the role will be exchanging chatter. This role is open to either a male or female volunteer."	"To enable older people to live independent and fulfilling lives by being a leading and innovative provider of high quality appropriate housing, care and support services."	"Interest in engaging with older people, enjoy exchanging stories and chatter> The service user enjoys sports, so a keen interest in sports would be beneficial."	17	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	Car allowance 40p per mile.	Due to the mobility of the service user - this role is only open to volunteers with a car.	Jeni Sinclair	01382 309059	j.sinclair@bield.co.uk
Befriending / Mentoring	VO59237	1	Bield Housing & Care (Dundee)	Elderly	Befrienders for 2 Females	"1st Service User - would like company for chatter and social interaction. Limited mobility and health issues do not allow frequent trips outwith her flat. 2nd Service User - would also like company, but also keen to get out and about. Her mobility is good and would like to be part of something. This role offers the chance to gain personal satisfaction and enjoyment by assisting another to achieve goals and give the opportunity to get out of the home environment. Volunteers are required to give at least 6 months commitment and volunteer either weekly or fortnightly. The role is one-to-one - ability to engage well is essential as much of the role will be exchanging chatter."	"To enable older people to live independent and fulfilling lives by being a leading and innovative provider of high quality appropriate housing, care and support services."	"Interest in engaging with older people, enjoy exchanging stories and chatter. Car owner is essential for one of the service users."	16	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	Car allowance 40 per mile.	"Douglasfield Retirement Housing Development, Ballindean Place, Dundee, DD4 8PF. (Located in the Douglas area, close to ASDA."	Jeni Sinclair	01382 309059	j.sinclair@bield.co.uk
Befriending / Mentoring	VO59293	0	Barnardo's Family Services Dundee	Children	Befriender for children and young people	"SPACE in Dundee (Supporting Primary Aged Children in Education) is a service that supports primary aged children and their families who are experiencing significant difficulties within the home, school or in the community. Difficulties may relate to educational, emotional and behavioural concerns. Barnardo's Family Services Dundee works with children and young people who have been affected by abuse or neglect and offers therapeutic assessment and intervention services. The service aims to help children and young people recover from their experiences through individual work, play therapy and counselling. Another aspect of the work this service covers is working with children and young people who have experienced or at risk of sexual exploitation. Both services are looking for befrienders who can provide one to one support with a child/young person in an activity (in the Dundee area) to help increase the childs confidence and to help increase peer relationships. Volunteer to be involved in activities such as taking the child/young person to swimming lessons, taking them to football and to dance classes. The volunteer will be given clear outcomes for this role and be fully supported by a supervisor."	we work together to promote children and young people?s safety within families. We focus on the well being of children in families whilst supporting parents and carers to meet their children?s basic needs.	For befriending it?s not essential but usually desirable that the volunteer has had some previous experience of working with children or had some befriending experience before.	18	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	The service reimburses expenses for those taking the bus and those who use their cars.	"Directions will be provided, if required, by the service to the volunteer."	Louise Rawe	01382 432631	joel.jameson@barnardos.org.uk
Befriending / Mentoring	VO59294	0	Barnardo's Dundee Family Support Team	Learning Disabilities	Group Work-Young adults with learning disabilities	"The Growing Up service, which is funded by the Big Lottery, provides a service to young adults, aged between 18-30, who have learning disabilities. This service uses horticultural therapy and aims to increase skills and knowledge to the service users about gardening. The service aims to help increase the young adults self esteem and confidence as well as to help develop their skills for future placements or jobs. A volunteers role is to support the young adults (some one to one work if required) by encouraging and assisting them with the activities that have been planned out by the Growing Up staff. The activities will vary (depending on time of year) but include planting and digging, working at the allotments, assisting with arts and crafts and helping prepare and make food that is grown at the allotment."	We work with children and young people aged 0-19 who have special needs. We provide a range of groups and activities to allow parents to ' recharge their batteries' or to spend quality time with their other children.	No previous experience is required but is always welcomed. Growing Up are looking for people who are interested in working with young adults with learning disabilities. Having an interest in gardening may be helpful but not essential either.	18	0	0	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	The service reimburses expenses for those taking the bus and those who use their cars.	"The nearest bus stops to Dudhope Street are at the top of the wellgate centre. Buses include 1A, 1B, 18, 19 (both sides of the road). If the volunteer is unsure this can be discussed with the volunteer coordinator before volunteer comes to the service."	Louise Rawe	01382 205968	dundee.familysupport@barnardos.org.uk
Befriending / Mentoring	VO59297	0	Barnardo's SPACE Family Services	Children	School Support for Primary Aged Children	"SPACE in Dundee (Supporting Primary Aged Children in Education) is a service that supports primary aged children and their families who are experiencing significant difficulties within the home, school or in the community. Difficulties may relate to educational, emotional and behavioural concerns. The role of a primary school support volunteer can vary from doing one to one work, being part of a group in a classroom or helping out during lunchtime on the playground. A volunteer is to help support the child with the activities that are planned or that are set out by the class teacher. The role will vary from school to school and a volunteer can do all day, half days (morning or afternoon) and can also do morning and lunch breaks."	"The Space aims to improve the quality of life for children and young people through solution focissed approaches, working with children in schools and families at home, providing volunteer support in schools and through befriending;the service aims to enable children to remain within mainstream school settings, prevent family breakdown and/or increased statutory intervention."	No previous skills or experience essential for this role though it can be helpful if the volunteer has had some experience working with children before.	18	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	The service reimburses expenses for those taking the bus and mileage those who use their cars.	This will be organised once the volunteer is matched to a local primary school.	Louise Rawe	01382 205968	donna.cuthbert@barnardos.org.uk
Befriending / Mentoring	VO59382	15	Dundee Voluntary Action (CVS)	Elderly	Community Companion	"We need you! If you enjoy having a chat, trying new things and developing your skills then this is the opportunity for you. Older adults (55+) in Dundee can become lonely and isolated through no fault of their own and that?s where Community Companions come in. Two hours a week can make such a difference to an isolated older person. Whether it?s out and about or visiting someone in their home this can be at a time that suits you. Volunteers are matched with people based on similar interests and hobbies. Full and ongoing training and support will be given to help you develop your skills and knowledge. Becoming a Community Companion not only improves other?s wellbeing but also your own. You?re never too old to be a volunteer! If you have what it takes to make a difference get in touch we want to hear from you!"	"The organisation aims to support the development, promotion, representation and facilitation of the Voluntary Sector and provides the Centre for the Voluntary Sector in Dundee."	Non-judgemental. Good listener and communicator. Genuine interest in older people.	18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Appropriate mileage and public transport costs will be reimbursed on the production of an expenses claim form.	"We aim to have volunteers matched to people within their local area however, any reasonable travel expenses will be reimbursed."	Clare Cockburn	01382 305728	dva@dumber10.org
Befriending / Mentoring	VO60107	1	Balhousie Care Group Ltd	Elderly	Befriender	"As a befriender, you will spend time getting to know the resident and vice versa. Engaging in meaningful conversations or taking part in a social activity. Possibly going out for a walk or a coffee. This time and company will mean a great deal to the resident and enhance their quality of life."	"Balhousie Care Group aims to become the most admired and respected provider of residential and nursing care in Scotland. The group was founded in 1991 by Chairman Tony Banks, who recognised that the number of good care facilities available in the North-east at the time was limited and that the standards in some homes were below normal expectations. Tony decided this was an opportunity to fill the void by opening a residential and nursing care homes that provided undisputed excellence by way of the facility itself, the staff it employs, the management ethics, and most importantly, the level of genuine care that would aim to meet the expectations of both residents and family members. Balhousie Care Group now cares for more than 1,100 residents in 27 homes across Aberdeenshire, Angus, Dundee and Perthshire. For more information, please visit www.balhousiecare.co.uk"	"In general, just being caring in nature - its more about communicating and stimulating the resident. Companionship."	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Expenses can be agreed with the home.	Off Strathern Road - various buses.	Fiona Jamieson	01382 480899	carol.young@balhousiecare.co.uk
Befriending / Mentoring	VO60644	20	Positive Steps Partnership	Education / literacy	Befriender - Vulnerable Adults	"The role of the volunteer will be to befriend service users while they participate in workshop activities, allowing them to engage with the programme and the rest of the group; Assist with reading, writing notes and encouraging service users to share their thoughts and experiences; Attend regular training sessions to build upon and develop essential life skills; and Ensure all health and safety guidelines are adhered to and act as a positive role model and representative of Positive Steps."	"Promotion of good health and social welfare via the provision of community training, care and social support services, tenancy sustainment and supported accommodation."	"Should respect confidentiality at all times, be sensitive and respectful to the needs of others, Good organisational and communication skills to ensure that group discussions are inclusive and encourage participation, Commitment and enthusiasm."	18	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	Public Transport or Mileage rates paid		Gavin Nicol	01382 561822	info@positivesteps.org.uk
Befriending / Mentoring	VO60652	3	Dundee City Council Sheltered Housing Service	Elderly	Befriender	"Dundee City Council Sheltered Housing Service provides housing and support services for older people throughout Dundee. Some tenants can become isolated in their own homes due to ill health or they may have lost contact with friends and family. Befrienders can offer companionship, encouragement and social contact through regular visits. Tenants can be encouraged to attend activities in the complex or in the local community. Activities can range from enjoying conversation over a cup of tea to accompanying the tenant on a short visit to a local place of interest."	"Dundee City Council Sheltered Housing Service provides housing and support services for older people throughout Dundee. We aim to have a sheltered housing service where our tenants are respected, have choices in the services they receive and are able to lead independent and fulfilling lives free from restraint in a safe environment. Services include the provision of social activities to help maintain well being and reduce isolation. Volunteers help organise and run a range of activities within the communal areas such as crafts, games and entertainment. Volunteers support groups and individual tenants to take part."	"No qualifications are required. Volunteers will come from a wide range of backgrounds and will have many different qualities and skills. Essential qualities for this role are a genuine interest in engaging with older people, good listening and communication skills, reliable and willing to work as part of a team."	18	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	Travel expenses will be reimbursed.	Within local Sheltered Housing Complexes. There are 35 complexes spread throughout Dundee. All Sheltered Complexes are on regular bus routes	Fiona Bissett	01382 307381	fiona.bissett@dundeecity.gov.uk
Befriending / Mentoring	VO61114		Cornerstone (Dundee)	Learning Disabilities	Befriender	"We have several people in Dundee who really appreciate a Befriender. This could mean spending time with someone once a week or a fortnight, perhaps meeting up for a coffee and a chat or going to see a film. Generally, Befrienders get involved in the fun stuff, supporting people to get out and about and enjoy a whole range of social and leisure activities. We have opportunities throughout the week including evenings and weekends, all we ask that you take tie to get to know the person and you are willing to make a regular commitment. We will provide you with regular support, training and reimburse you all reasonable out of pocket expenses. For an informal discussion please contact Lorna Hornsby on 01382 220238."	"At Cornerstone our aim is simple, 'to enable the people we support to enjoy a valued life.' Every day acrosss Scotland we support people with 'dis'abilities and other support needs to become more independent and active in their community."	"Interest in working with people, people skills, communication skills, approachable, open, honest and able to make a commitment."	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Actual out of pocket expenses will be reimbursed.		Lorna Hornsby	01382 220238	enquiries@cornerstone.org.uk
Befriending / Mentoring	VO61198	5	The Prince?s Trust - Scotland	Young People	Progression Mentor	"Progression Mentors provide mentoring support to young people when they finish a Trust programme for a three to six-month period. It is to help them move into employment, training, education or volunteering and also make the most of the opportunities whilst in employment. It is about guidance and helping young people to find and translate information, understand problems, identify solutions and implement action plans. This role will involve ideally a commitment of around four to six hours per month for a minimum of one year, meeting on a regular basis with a young person and help them identify and achieve goals, providing guidance on employability and job search issues, including supporting with CV writing, adhering to the relevant policies and procedures of The Prince?s Trust, including our Health and Safety, Safeguarding, Equality and Diversity and Confidentiality policies, opportunities to get involved in other areas of The Trust?s work, such as supporting with events."	"We are a UK charity which aims to work with the most excluded young people aged 13 - 30, engaging them in personal development opportunities, which should lead them to taking responsibility for their lives. We ensure best quality outcomes for the young people we help and create an environment where staff and volunteers perform at their best."	"Volunteer would require an experience of job searching, CV writing, interview preparation, an understanding of the importance of maintaining professional boundaries in mentor relationship, good interpersonal and communication skills, ability to complete tasks effectively and efficiently and ability to work as a part of a team as well as to commit to the aims and values of The Prince's Trust."	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Volunteers are reimbursed for public travel and expenses can be paid by cheque or BACS, depending on the frequency with which they are claimed"	Based in Dundee	George Bryce	0141 204 4409	fiona.prior@princes-trust.org.uk
Befriending / Mentoring	VO61199	10	DIAL-OP (Volunteer Centre Dundee)	Elderly	Telephone Befriender	"As people grow older, social and family connections might decrease or even disappear. In such a situation, feelings of loneliness and emptiness can easily flood in older people?s lives. Help us take some action to address this issue by giving as little as a couple of hours a week. You will have the opportunity to volunteer from our offices or, if you wish, from your own home. Your task will be to phone your befriendee and chat with them for a maximum of 20-30 minutes, help them feel, over time, appreciated again and support them to re-engage with their community where possible. We will offer you full training and ongoing support, hoping that your volunteering experience will be as rewarding for you as for the person you will be matched up with. Whether you are looking at ways to give back to your community, build up your confidence, acquire new skills or share your existing ones, we would like to hear from you!"	"DIAL-OP is a confidential helpline service available Monday to Friday 10am-1pm that supports older people in accessing the information they require. When we have a particular issue or concern, it?s easy to feel unsure about where to turn to for help. This might even become a major issue of concern as we get older. From DIAL-OP we make sure that older people have access to the information they need, providing them with the answers they are looking for or offering guidance on where to go if they require more in-depth advice. Ultimately, DIAL-OP aims to enable callers to take their own decisions and to maintain as independent lifestyle as possible, increasing their well-being and creating social networks within their community. DIAL-OP also offers a telephone befriending service for vulnerable or isolated older people who would like a friendly chat and listening ear. DIAL-OP is one of the projects of Volunteer Centre Dundee, which believes that everyone in Dundee can contribute towards and benefit from making Dundee a better place to live."	No experience is required as full training will be given. A good telephone manner and an ability to listen with empathy would be an advantage. We will provide you with the training that you need to carry out your role and offer you on-going support to ensure that you enjoy and benefit from your volunteering.		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Public transport costs will be reimbursed.	Number Ten 10 Constitution Road Dundee DD1 1LL	Lali Tudela	01382 305757	dialop@number10.org
Befriending / Mentoring	VO61347	5	Food Train Dundee	Elderly	Befriender	"The aim of ?Friends? is to help improve the quality of life for our customers and address loneliness and social isolation. We are looking for friendly, outgoing and organised volunteers who will provide a safe, consistent and reliable support service to help customers experience companionship/social interaction on a regular basis either on the telephone, in customers homes or on group outings. You will spend time with your befriendee and simply chat, listen and discuss various topics of interest making the service fun and interesting. You will also have to provide project staff with information on how the time spent with befriendee is going and attend volunteer meetings."	"Our aim is to support older people to live independently at home. Our preventative services address the difficulty older people face getting their weekly grocery shopping, doing jobs around the house and the growing isolation that comes with failing health. We also aim to provide a wide range of supported volunteering opportunities for people of all ages and ability and these include shopper, driver, delivery assistant and office assistant."	"Befrienders need to be friendly, sociable and patient people with a caring manner. You must be motivated, reliable, trustworthy and an enthusiatic individual who can be responsive and flexible on delivering positive outcomes and experiences for the befriendee. Good verbal communication skills are required as well as being a people person with a sense of humour who can adapt to any situation and changing people behaviour."	16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"Public transport paid, mileage rates paid."	Various bus routes may be used due to customers being based around Dundee City. For our office on Market Street the Xplore Dundee Number 5 bus stops on Broughty Ferry Road just outside our office.	Rhea Long	01382 459202	dundee@thefoodtrain.co.uk
Befriending / Mentoring	VO61551	4	The Prince?s Trust - Scotland	Young People	Next Steps Mentor	"The Explore Enterprise Programme is a 4 day workshop which offers support to unemployed 18 to 30-year-olds who are in the early stages of setting up a business. This programme will help to establish if business ideas are viable and whether self employment is the right step. Once our young people attend an Explore Enterprise Programme they will be given the chance to attend 2 ?Next Steps? surgeries. The surgery format consists of a Next Steps volunteer meeting young people for individual 30 ? 40 minute appointments over the course of a day and gives young people the chance to discover if self employment is right for them, by discussing their idea and the main actions they need to look at. This approach ensures that less young people disengage from the programme, as they know from the surgeries what they need to do to progress their goal of self employment."	"We are a UK charity which aims to work with the most excluded young people aged 13 - 30, engaging them in personal development opportunities, which should lead them to taking responsibility for their lives. We ensure best quality outcomes for the young people we help and create an environment where staff and volunteers perform at their best."	"An understanding of the different components of a small business and the challenges faced and excellent communication skills, especially listening skills. An understanding of the issues facing The Prince?s Trust target groups plus good interpersonal skills and good written and spoken English skills. An ability to work as part of a team, along with an ability to complete tasks effectively and efficiently. Finally, a willingness to uphold the values of The Trust ? approachable, non-judgemental, inspiring, empowering and passionate"		1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	"Reimbursement of expenses is at our discretion, based on assessment of The Trust's requirements, the available budget and the volunteer's own needs. Evidence of class 1 business insurance is required for mileage claims made."	Mentor and mentee arrange to meet in a mutually convenient public place in Dundee at a time to suit them both.	Fiona Prior	0141 204 4409	fiona.prior@princes-trust.org.uk
